SPCD,SPECIES_SYMBOL,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DRYWT_TO_GREENWT_CONVERSION
8033,OXLA4,blacklancewood,Oxandra,lanceolata,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8034,OXLA5,haya,Oxandra,laurifolia,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8113,PAAC13,cuachilote,Parmentiera,aculeata,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8111,PAAC3,Jerusalem thorn,Parkinsonia,aculeata,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8054,PAAI,chertochet,Pandanus,aimiriikensis,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8045,PAAL9,tafetan,Palicourea,alpina,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8036,PAAQ2,"miich era ngebard, guiana chestnut",Pachira,aquatica,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.37,,0.37,,,,,,0.37,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8114,PACE8,candle tree,Parmentiera,cereifera,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8056,PACO3,ongor,Pandanus,compressus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8055,PACO51,matal,Pandanus,cominsii,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8049,PACR18,Palicourea croceoides,Palicourea,croceoides,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8099,PACR2,scratchthroat,Parathesis,crenulata,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8047,PACR3,red cappel,Palicourea,crocea,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8057,PACY10,silaue,Pandanus,cylindricus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8058,PADI2,kienpel,Pandanus,dilatatus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8059,PADI29,ongor,Pandanus,divergens,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8060,PADU3,pahong,Pandanus,dubius,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8061,PADU4,ongor,Pandanus,duriocarpus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8091,PAED4,rauel,Pangium,edule,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,26,0.47,26,80.49,26,75.13,26,0.47,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8062,PAEN,moak,Pandanus,enchabiensis,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8063,PAFI,hara,Pandanus,fischerianus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8064,PAFR7,aggag,Pandanus,fragrans,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8051,PAGU,showy cappel,Palicourea,guianensis,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8065,PAHO6,nenketak,Pandanus,hosinoi,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8103,PAIN20,sea,Parinari,insularum,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8037,PAIN7,wild chestnut,Pachira,insignis,,,53,53,53,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8053,PAJA2,Pandanus japensis,Pandanus,japensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.331,26,0.331,26,80.49,26,75.13,26,0.331,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,KCAMPBELL,5/5/2016 0:00,77777,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8066,PAJA3,pacheren,Pandanus,jaluitensis,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8074,PAKA,Palaquium karrak,Palaquium,karrak,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.55,26,0.55,26,80.49,26,75.13,26,0.55,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8067,PAKA2,buuk,Pandanus,kanehirae,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8068,PAKO2,siu,Pandanus,korrensis,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8107,PAKO5,Parkia korom,Parkia,korom,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8069,PALA3,lakatwa,Pandanus,lakatwa,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8070,PALA4,"erwan, jonmouia",Pandanus,laticanaliculatus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8104,PALA5,ais,Parinari,laurina,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.69,26,0.69,26,80.49,26,75.13,26,0.69,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8071,PAMA3,"intekul, pasyure",Pandanus,macrocephalus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8072,PAMA32,"ongor, ertochet",Pandanus,macrojeanneretia,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8073,PAME18,menne,Pandanus,menne,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8084,PANDA,screwpine,Pandanus,spp.,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8092,PAOB7,"lonlin, lajokorer",Pandanus,obliquus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8075,PAOD2,Pandanus odontoides,Pandanus,odontoides,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8108,PAPA2,kmekumer,Parkia,parvifoliola,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8076,PAPA38,"ongor, ertochet",Pandanus,palawensis,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8077,PAPA39,peet,Pandanus,patina,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8078,PAPE,ongor,Pandanus,peliliuensis,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8079,PAPO2,"alwan, kipal, taip",Pandanus,ponapensis,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8080,PAPU18,"deipw, jomineia",Pandanus,pulposus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8082,PARE19,fasa,Pandanus,reineckei,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8081,PARE2,pathaplip,Pandanus,rectangulatus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8105,PARIN,Parinari,Parinari,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.69,26,0.69,26,80.49,26,75.13,26,0.69,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8112,PARKI2,paloverde,Parkinsonia,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.602,,0.602,,,,,,0.602,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8106,PARKI3,parkia,Parkia,spp.,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
8083,PARO2,magojokojok,Pandanus,rotundatus,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3309,,0.3309,,,,,,0.3309,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
8044,PAST24,gasu,Palaquium,stehlinii,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.4305,26,0.4305,26,80.49,26,75.13,26,0.4305,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
8115,PATE10,Texas paloverde,Parkinsonia,texana,,,55,55,,,3,37,,,,,,X,,H,,,,,,N,,,,,,6,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_NIMS_NRS,5/1/2014 0:00,440,FS_NIMS,3/29/2022 0:00,732862,1.76
8085,PATE2,Tahitian screwpine,Pandanus,tectorius,,,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.3309,26,0.3309,26,80.49,26,75.13,26,0.3309,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
